id,pid,type,x,y,attr,person,img_id,hidden
17,16,Right Ankle,202,581,,0,Tamil Nadu Chola_I152.png,False
0,-1,Root,0,0,Stone sculpture of Lion god,0,Tamil Nadu Chola_I153.png,True
1,0,Forehead,231,106,,0,Tamil Nadu Chola_I153.png,False
2,1,Nose,191,189,,0,Tamil Nadu Chola_I153.png,False
3,1,Mouth,200,217,,0,Tamil Nadu Chola_I153.png,False
4,1,Left Eye,230,144,,0,Tamil Nadu Chola_I153.png,False
5,1,Right Eye,172,144,,0,Tamil Nadu Chola_I153.png,False
6,1,Left Ear,293,138,,0,Tamil Nadu Chola_I153.png,False
7,1,Right Ear,143,143,,0,Tamil Nadu Chola_I153.png,True
8,1,Left Hip,336,385,,0,Tamil Nadu Chola_I153.png,False
9,8,Left Knee,294,539,,0,Tamil Nadu Chola_I153.png,False
10,9,Left Ankle,300,620,,0,Tamil Nadu Chola_I153.png,False
11,1,Right Hip,114,379,,0,Tamil Nadu Chola_I153.png,False
12,11,Right Knee,123,522,,0,Tamil Nadu Chola_I153.png,False
13,12,Right Ankle,131,617,,0,Tamil Nadu Chola_I153.png,False
0,-1,Root,0,0,Stone sculpture of Indian god with four hands with vahan,0,Tamil Nadu Chola_I155.png,True
1,0,Forehead,493,368,,0,Tamil Nadu Chola_I155.png,False
2,1,Nose,498,412,,0,Tamil Nadu Chola_I155.png,False
3,1,Mouth,495,434,,0,Tamil Nadu Chola_I155.png,False
4,1,Left Eye,521,388,,0,Tamil Nadu Chola_I155.png,False
5,1,Right Eye,472,389,,0,Tamil Nadu Chola_I155.png,False
6,1,Right Ear,438,397,,0,Tamil Nadu Chola_I155.png,False
7,1,Left Shoulder,627,524,,0,Tamil Nadu Chola_I155.png,False
8,7,Left Elbow,625,649,,0,Tamil Nadu Chola_I155.png,False
9,8,Left Wrist,636,682,,0,Tamil Nadu Chola_I155.png,True
10,7,Left Elbow,703,682,,0,Tamil Nadu Chola_I155.png,False
11,10,Left Wrist,722,595,,0,Tamil Nadu Chola_I155.png,False
12,1,Right Shoulder,369,516,,0,Tamil Nadu Chola_I155.png,False
13,12,Right Elbow,341,701,,0,Tamil Nadu Chola_I155.png,False
14,13,Right Wrist,326,836,,0,Tamil Nadu Chola_I155.png,False
15,12,Right Elbow,293,742,,0,Tamil Nadu Chola_I155.png,False
16,15,Right Wrist,258,625,,0,Tamil Nadu Chola_I155.png,False
17,1,Left Hip,607,746,,0,Tamil Nadu Chola_I155.png,False
18,17,Left Knee,538,1026,,0,Tamil Nadu Chola_I155.png,False
19,18,Left Ankle,532,1210,,0,Tamil Nadu Chola_I155.png,False
20,1,Right Hip,451,768,,0,Tamil Nadu Chola_I155.png,False
21,20,Right Knee,427,1052,,0,Tamil Nadu Chola_I155.png,False
22,21,Right Ankle,424,1188,,0,Tamil Nadu Chola_I155.png,False
0,-1,Root,0,0,Stone figure of Indian God in sitting position,0,Tamil Nadu Chola_I167.png,True
1,0,Forehead,583,365,,0,Tamil Nadu Chola_I167.png,False
2,1,Nose,589,514,,0,Tamil Nadu Chola_I167.png,False
3,1,Mouth,591,580,,0,Tamil Nadu Chola_I167.png,False
4,1,Left Eye,640,451,,0,Tamil Nadu Chola_I167.png,False
5,1,Right Eye,545,462,,0,Tamil Nadu Chola_I167.png,False
6,1,Left Ear,781,426,,0,Tamil Nadu Chola_I167.png,False
7,1,Right Ear,488,462,,0,Tamil Nadu Chola_I167.png,False
8,1,Left Shoulder,889,762,,0,Tamil Nadu Chola_I167.png,False
9,8,Left Elbow,1007,1166,,0,Tamil Nadu Chola_I167.png,False
10,9,Left Wrist,1020,1299,,0,Tamil Nadu Chola_I167.png,False
11,8,Left Elbow,1093,1187,,0,Tamil Nadu Chola_I167.png,False
12,11,Left Wrist,1119,939,,0,Tamil Nadu Chola_I167.png,False
13,1,Right Shoulder,403,810,,0,Tamil Nadu Chola_I167.png,False
14,13,Right Elbow,313,1183,,0,Tamil Nadu Chola_I167.png,False
15,14,Right Wrist,424,1175,,0,Tamil Nadu Chola_I167.png,False
16,13,Right Elbow,291,1239,,0,Tamil Nadu Chola_I167.png,False
17,16,Right Wrist,291,960,,0,Tamil Nadu Chola_I167.png,False
18,1,Left Hip,882,1344,,0,Tamil Nadu Chola_I167.png,False
19,18,Left Knee,1184,1481,,0,Tamil Nadu Chola_I167.png,False
20,19,Left Ankle,752,1629,,0,Tamil Nadu Chola_I167.png,True
21,1,Right Hip,544,1395,,0,Tamil Nadu Chola_I167.png,True
22,21,Right Knee,62,1458,,0,Tamil Nadu Chola_I167.png,False
23,22,Right Ankle,627,1660,,0,Tamil Nadu Chola_I167.png,False
0,-1,Root,0,0,Metal sculpture of female in sitting position,0,Tamil Nadu Chola_I176.png,True
1,0,Forehead,102,14,,0,Tamil Nadu Chola_I176.png,False
2,1,Nose,105,34,,0,Tamil Nadu Chola_I176.png,False
3,1,Mouth,103,42,,0,Tamil Nadu Chola_I176.png,False
4,1,Left Eye,111,22,,0,Tamil Nadu Chola_I176.png,False
5,1,Right Eye,91,24,,0,Tamil Nadu Chola_I176.png,False
6,1,Left Ear,118,28,,0,Tamil Nadu Chola_I176.png,False
7,1,Right Ear,78,26,,0,Tamil Nadu Chola_I176.png,False
8,1,Left Shoulder,130,68,,0,Tamil Nadu Chola_I176.png,False
9,8,Left Elbow,154,120,,0,Tamil Nadu Chola_I176.png,False
10,9,Left Wrist,127,118,,0,Tamil Nadu Chola_I176.png,False
11,1,Right Shoulder,59,64,,0,Tamil Nadu Chola_I176.png,False
12,11,Right Elbow,42,120,,0,Tamil Nadu Chola_I176.png,False
13,12,Right Wrist,78,112,,0,Tamil Nadu Chola_I176.png,False
14,1,Left Hip,107,165,,0,Tamil Nadu Chola_I176.png,False
15,14,Left Knee,167,182,,0,Tamil Nadu Chola_I176.png,False
16,15,Left Ankle,93,187,,0,Tamil Nadu Chola_I176.png,True
17,1,Right Hip,70,167,,0,Tamil Nadu Chola_I176.png,False
18,17,Right Knee,25,134,,0,Tamil Nadu Chola_I176.png,False
19,18,Right Ankle,79,190,,0,Tamil Nadu Chola_I176.png,False
20,0,Forehead,76,20,,0,Tamil Nadu Chola_I176.png,False
21,20,Nose,70,39,,0,Tamil Nadu Chola_I176.png,False
22,20,Left Eye,75,27,,0,Tamil Nadu Chola_I176.png,False
0,-1,Root,0,0,stone sculpture of Indian devotee with folded hands,0,Tamil Nadu Chola_I178.png,True
1,0,Forehead,254,212,,0,Tamil Nadu Chola_I178.png,False
2,1,Nose,272,281,,0,Tamil Nadu Chola_I178.png,False
3,1,Mouth,267,302,,0,Tamil Nadu Chola_I178.png,False
4,1,Left Eye,277,233,,0,Tamil Nadu Chola_I178.png,False
5,1,Right Eye,230,244,,0,Tamil Nadu Chola_I178.png,False
6,1,Right Ear,151,260,,0,Tamil Nadu Chola_I178.png,False
7,1,Left Shoulder,351,330,,0,Tamil Nadu Chola_I178.png,False
8,7,Left Elbow,433,505,,0,Tamil Nadu Chola_I178.png,False
9,8,Left Wrist,360,527,,0,Tamil Nadu Chola_I178.png,False
10,1,Right Shoulder,94,398,,0,Tamil Nadu Chola_I178.png,False
11,10,Right Elbow,154,628,,0,Tamil Nadu Chola_I178.png,False
12,11,Right Wrist,286,546,,0,Tamil Nadu Chola_I178.png,False
0,-1,Root,0,0,Metal sculture of woman in standing posture,0,Tamil Nadu Chola_I179.png,True
1,0,Forehead,27,27,,0,Tamil Nadu Chola_I179.png,False
2,1,Nose,28,35,,0,Tamil Nadu Chola_I179.png,False
3,1,Mouth,27,38,,0,Tamil Nadu Chola_I179.png,False
4,1,Left Eye,31,31,,0,Tamil Nadu Chola_I179.png,False
5,1,Right Eye,23,31,,0,Tamil Nadu Chola_I179.png,False
6,1,Left Ear,38,31,,0,Tamil Nadu Chola_I179.png,True
7,1,Right Ear,18,31,,0,Tamil Nadu Chola_I179.png,False
8,1,Left Shoulder,41,44,,0,Tamil Nadu Chola_I179.png,False
9,8,Left Elbow,49,67,,0,Tamil Nadu Chola_I179.png,False
10,9,Left Wrist,59,88,,0,Tamil Nadu Chola_I179.png,False
11,1,Right Shoulder,12,45,,0,Tamil Nadu Chola_I179.png,False
12,1,Left Hip,43,75,,0,Tamil Nadu Chola_I179.png,False
13,12,Left Knee,41,111,,0,Tamil Nadu Chola_I179.png,False
14,13,Left Ankle,37,137,,0,Tamil Nadu Chola_I179.png,False
15,1,Right Hip,21,76,,0,Tamil Nadu Chola_I179.png,False
16,15,Right Knee,24,117,,0,Tamil Nadu Chola_I179.png,False
17,16,Right Ankle,23,140,,0,Tamil Nadu Chola_I179.png,False
0,-1,Root,0,0,Stone figure of Indian god with four hands,0,Tamil Nadu Chola_I180.png,True
1,0,Forehead,258,142,,0,Tamil Nadu Chola_I180.png,False
2,1,Nose,261,171,,0,Tamil Nadu Chola_I180.png,False
3,1,Mouth,262,182,,0,Tamil Nadu Chola_I180.png,False
4,1,Left Eye,272,152,,0,Tamil Nadu Chola_I180.png,False
5,1,Right Eye,244,153,,0,Tamil Nadu Chola_I180.png,False
6,1,Left Ear,292,158,,0,Tamil Nadu Chola_I180.png,False
7,1,Right Ear,226,162,,0,Tamil Nadu Chola_I180.png,False
8,1,Left Shoulder,331,225,,0,Tamil Nadu Chola_I180.png,False
9,8,Left Elbow,336,317,,0,Tamil Nadu Chola_I180.png,False
10,9,Left Wrist,337,370,,0,Tamil Nadu Chola_I180.png,True
11,8,Left Elbow,353,315,,0,Tamil Nadu Chola_I180.png,False
12,11,Left Wrist,391,282,,0,Tamil Nadu Chola_I180.png,False
13,1,Right Shoulder,185,223,,0,Tamil Nadu Chola_I180.png,False
14,13,Right Elbow,174,343,,0,Tamil Nadu Chola_I180.png,False
15,14,Right Wrist,188,330,,0,Tamil Nadu Chola_I180.png,False
16,13,Right Elbow,162,317,,0,Tamil Nadu Chola_I180.png,False
17,16,Right Wrist,123,282,,0,Tamil Nadu Chola_I180.png,False
18,1,Left Hip,297,367,,0,Tamil Nadu Chola_I180.png,False
19,18,Left Knee,274,497,,0,Tamil Nadu Chola_I180.png,False
20,19,Left Ankle,274,600,,0,Tamil Nadu Chola_I180.png,False
21,1,Right Hip,215,359,,0,Tamil Nadu Chola_I180.png,False
22,21,Right Knee,226,509,,0,Tamil Nadu Chola_I180.png,False
23,22,Right Ankle,229,605,,0,Tamil Nadu Chola_I180.png,False
0,-1,Root,0,0,Sculpture of woman in standing position with folded hands,0,Tamil Nadu Chola_I181.png,True
1,0,Forehead,373,75,,0,Tamil Nadu Chola_I181.png,False
2,1,Nose,376,134,,0,Tamil Nadu Chola_I181.png,False
3,1,Mouth,381,158,,0,Tamil Nadu Chola_I181.png,False
4,1,Left Eye,397,99,,0,Tamil Nadu Chola_I181.png,False
5,1,Right Eye,350,96,,0,Tamil Nadu Chola_I181.png,False
6,1,Left Shoulder,497,237,,0,Tamil Nadu Chola_I181.png,False
7,6,Left Elbow,519,429,,0,Tamil Nadu Chola_I181.png,False
8,7,Left Wrist,410,402,,0,Tamil Nadu Chola_I181.png,False
9,1,Right Shoulder,274,248,,0,Tamil Nadu Chola_I181.png,False
10,9,Right Elbow,251,396,,0,Tamil Nadu Chola_I181.png,False
11,10,Right Wrist,335,393,,0,Tamil Nadu Chola_I181.png,False
12,1,Left Hip,420,542,,0,Tamil Nadu Chola_I181.png,False
13,12,Left Knee,439,802,,0,Tamil Nadu Chola_I181.png,False
14,13,Left Ankle,456,1030,,0,Tamil Nadu Chola_I181.png,False
15,1,Right Hip,289,533,,0,Tamil Nadu Chola_I181.png,False
16,15,Right Knee,333,806,,0,Tamil Nadu Chola_I181.png,False
17,16,Right Ankle,378,1024,,0,Tamil Nadu Chola_I181.png,False
0,-1,Root,0,0,Probably Metal sculpture of male with folded hands,0,Tamil Nadu Chola_I182.png,True
1,0,Forehead,548,545,,0,Tamil Nadu Chola_I182.png,False
2,1,Nose,557,715,,0,Tamil Nadu Chola_I182.png,False
3,1,Mouth,545,761,,0,Tamil Nadu Chola_I182.png,False
4,1,Left Eye,620,611,,0,Tamil Nadu Chola_I182.png,False
5,1,Right Eye,462,617,,0,Tamil Nadu Chola_I182.png,False
6,1,Left Ear,663,611,,0,Tamil Nadu Chola_I182.png,True
7,1,Right Ear,350,600,,0,Tamil Nadu Chola_I182.png,False
8,1,Left Shoulder,795,980,,0,Tamil Nadu Chola_I182.png,False
9,8,Left Elbow,841,1457,,0,Tamil Nadu Chola_I182.png,False
10,9,Left Wrist,629,1447,,0,Tamil Nadu Chola_I182.png,False
11,1,Right Shoulder,134,976,,0,Tamil Nadu Chola_I182.png,False
12,11,Right Elbow,78,1387,,0,Tamil Nadu Chola_I182.png,False
13,12,Right Wrist,411,1447,,0,Tamil Nadu Chola_I182.png,False
0,-1,Root,0,0,Stone sculpture of Indian god in standing position with four hands,0,Tamil Nadu Chola_I183.png,True
1,0,Forehead,245,81,,0,Tamil Nadu Chola_I183.png,False
2,1,Nose,242,117,,0,Tamil Nadu Chola_I183.png,False
3,1,Mouth,248,131,,0,Tamil Nadu Chola_I183.png,False
4,1,Left Eye,265,99,,0,Tamil Nadu Chola_I183.png,False
5,1,Right Eye,230,98,,0,Tamil Nadu Chola_I183.png,False
6,1,Left Ear,300,108,,0,Tamil Nadu Chola_I183.png,False
7,1,Right Ear,219,97,,0,Tamil Nadu Chola_I183.png,True
8,1,Left Shoulder,333,171,,0,Tamil Nadu Chola_I183.png,False
9,8,Left Elbow,340,267,,0,Tamil Nadu Chola_I183.png,False
10,9,Left Wrist,353,289,,0,Tamil Nadu Chola_I183.png,False
11,8,Left Elbow,380,252,,0,Tamil Nadu Chola_I183.png,False
12,11,Left Wrist,407,245,,0,Tamil Nadu Chola_I183.png,False
13,1,Right Shoulder,183,188,,0,Tamil Nadu Chola_I183.png,False
14,13,Right Elbow,179,286,,0,Tamil Nadu Chola_I183.png,False
15,14,Right Wrist,153,357,,0,Tamil Nadu Chola_I183.png,False
16,13,Right Elbow,116,237,,0,Tamil Nadu Chola_I183.png,False
17,16,Right Wrist,74,184,,0,Tamil Nadu Chola_I183.png,False
18,1,Left Hip,300,316,,0,Tamil Nadu Chola_I183.png,False
19,18,Left Knee,262,498,,0,Tamil Nadu Chola_I183.png,False
20,19,Left Ankle,255,595,,0,Tamil Nadu Chola_I183.png,False
21,1,Right Hip,231,320,,0,Tamil Nadu Chola_I183.png,False
22,21,Right Knee,189,459,,0,Tamil Nadu Chola_I183.png,False
23,22,Right Ankle,202,558,,0,Tamil Nadu Chola_I183.png,False
0,-1,Root,0,0,stone figure of Lord ganesha,0,Tamil Nadu Chola_I184.png,True
1,0,Forehead,134,136,,0,Tamil Nadu Chola_I184.png,False
2,1,Nose,126,191,,0,Tamil Nadu Chola_I184.png,False
3,1,Mouth,203,240,,0,Tamil Nadu Chola_I184.png,False
4,1,Left Hip,182,294,,0,Tamil Nadu Chola_I184.png,False
5,4,Left Knee,197,308,,0,Tamil Nadu Chola_I184.png,False
6,5,Left Ankle,138,323,,0,Tamil Nadu Chola_I184.png,False
7,1,Right Hip,86,274,,0,Tamil Nadu Chola_I184.png,False
8,7,Right Knee,64,275,,0,Tamil Nadu Chola_I184.png,False
9,8,Right Ankle,94,329,,0,Tamil Nadu Chola_I184.png,False
0,-1,Root,0,0,Metal figurine of Lord Vishnu in Narasingha avatar in sitting position,0,Tamil Nadu Chola_I190.png,True
1,0,Forehead,119,79,,0,Tamil Nadu Chola_I190.png,False
2,1,Mouth,124,113,,0,Tamil Nadu Chola_I190.png,False
3,1,Left Eye,127,84,,0,Tamil Nadu Chola_I190.png,False
4,1,Right Eye,107,86,,0,Tamil Nadu Chola_I190.png,False
5,1,Left Ear,140,81,,0,Tamil Nadu Chola_I190.png,False
6,1,Right Ear,91,81,,0,Tamil Nadu Chola_I190.png,False
7,1,Left Shoulder,151,116,,0,Tamil Nadu Chola_I190.png,False
8,7,Left Elbow,148,174,,0,Tamil Nadu Chola_I190.png,True
9,8,Left Wrist,191,171,,0,Tamil Nadu Chola_I190.png,True
10,1,Right Shoulder,71,122,,0,Tamil Nadu Chola_I190.png,False
11,10,Right Elbow,79,180,,0,Tamil Nadu Chola_I190.png,False
12,11,Right Wrist,100,207,,0,Tamil Nadu Chola_I190.png,False
13,10,Right Elbow,62,162,,0,Tamil Nadu Chola_I190.png,False
14,13,Right Wrist,41,148,,0,Tamil Nadu Chola_I190.png,False
15,1,Left Hip,94,177,,0,Tamil Nadu Chola_I190.png,False
16,15,Left Knee,50,206,,0,Tamil Nadu Chola_I190.png,False
17,16,Left Ankle,72,255,,0,Tamil Nadu Chola_I190.png,False
18,1,Right Hip,132,178,,0,Tamil Nadu Chola_I190.png,False
19,18,Right Knee,187,210,,0,Tamil Nadu Chola_I190.png,False
20,19,Right Ankle,101,222,,0,Tamil Nadu Chola_I190.png,False
0,-1,Root,0,0,Hindu Goddess Lakshmi sitting on the lap of her partner Vishnu,1,Tamil Nadu Chola_I190.png,True
1,0,Forehead,164,91,,1,Tamil Nadu Chola_I190.png,False
2,1,Nose,160,103,,1,Tamil Nadu Chola_I190.png,False
3,1,Mouth,163,109,,1,Tamil Nadu Chola_I190.png,False
4,1,Left Eye,170,95,,1,Tamil Nadu Chola_I190.png,False
5,1,Right Eye,161,97,,1,Tamil Nadu Chola_I190.png,True
6,1,Left Ear,191,93,,1,Tamil Nadu Chola_I190.png,False
7,1,Left Shoulder,189,125,,1,Tamil Nadu Chola_I190.png,False
8,7,Left Elbow,187,165,,1,Tamil Nadu Chola_I190.png,False
9,8,Left Wrist,159,157,,1,Tamil Nadu Chola_I190.png,False
10,1,Right Shoulder,163,122,,1,Tamil Nadu Chola_I190.png,True
11,10,Right Elbow,154,167,,1,Tamil Nadu Chola_I190.png,True
12,11,Right Wrist,144,157,,1,Tamil Nadu Chola_I190.png,False
13,1,Left Hip,180,182,,1,Tamil Nadu Chola_I190.png,False
14,13,Left Knee,139,208,,1,Tamil Nadu Chola_I190.png,False
15,14,Left Ankle,119,243,,1,Tamil Nadu Chola_I190.png,False
16,1,Right Hip,153,178,,1,Tamil Nadu Chola_I190.png,False
17,16,Right Knee,122,201,,1,Tamil Nadu Chola_I190.png,False
18,17,Right Ankle,108,234,,1,Tamil Nadu Chola_I190.png,False
0,-1,Root,0,0,Stone figurine of Indian god in natarajan posture,0,Tamil Nadu Chola_I192.png,True
1,0,Forehead,212,164,,0,Tamil Nadu Chola_I192.png,False
2,1,Nose,213,180,,0,Tamil Nadu Chola_I192.png,False
3,1,Mouth,214,188,,0,Tamil Nadu Chola_I192.png,False
4,1,Left Eye,220,172,,0,Tamil Nadu Chola_I192.png,False
5,1,Right Eye,205,173,,0,Tamil Nadu Chola_I192.png,False
6,1,Left Ear,233,171,,0,Tamil Nadu Chola_I192.png,False
7,1,Right Ear,196,179,,0,Tamil Nadu Chola_I192.png,False
8,1,Left Shoulder,249,200,,0,Tamil Nadu Chola_I192.png,False
9,8,Left Elbow,222,230,,0,Tamil Nadu Chola_I192.png,False
10,9,Left Wrist,173,246,,0,Tamil Nadu Chola_I192.png,False
11,8,Left Elbow,304,248,,0,Tamil Nadu Chola_I192.png,False
12,11,Left Wrist,334,214,,0,Tamil Nadu Chola_I192.png,False
13,1,Right Shoulder,177,207,,0,Tamil Nadu Chola_I192.png,False
14,13,Right Elbow,136,258,,0,Tamil Nadu Chola_I192.png,True
15,14,Right Wrist,149,244,,0,Tamil Nadu Chola_I192.png,False
16,13,Right Elbow,117,240,,0,Tamil Nadu Chola_I192.png,False
17,16,Right Wrist,80,217,,0,Tamil Nadu Chola_I192.png,False
18,1,Left Hip,248,271,,0,Tamil Nadu Chola_I192.png,False
19,18,Left Knee,184,277,,0,Tamil Nadu Chola_I192.png,False
20,19,Left Ankle,141,334,,0,Tamil Nadu Chola_I192.png,False
21,1,Right Hip,201,270,,0,Tamil Nadu Chola_I192.png,True
22,21,Right Knee,175,351,,0,Tamil Nadu Chola_I192.png,False
23,22,Right Ankle,211,407,,0,Tamil Nadu Chola_I192.png,False
0,-1,Root,0,0,Stone figurine of Indian god in the form of Natarajan posture,0,Tamil Nadu Chola_I194.png,True
1,0,Forehead,544,612,,0,Tamil Nadu Chola_I194.png,False
2,1,Nose,544,670,,0,Tamil Nadu Chola_I194.png,False
3,1,Mouth,549,694,,0,Tamil Nadu Chola_I194.png,False
4,1,Left Eye,588,638,,0,Tamil Nadu Chola_I194.png,False
5,1,Right Eye,523,638,,0,Tamil Nadu Chola_I194.png,False
6,1,Left Ear,629,638,,0,Tamil Nadu Chola_I194.png,False
7,1,Right Ear,484,646,,0,Tamil Nadu Chola_I194.png,True
8,1,Left Shoulder,665,732,,0,Tamil Nadu Chola_I194.png,False
9,8,Left Elbow,515,812,,0,Tamil Nadu Chola_I194.png,False
10,9,Left Wrist,356,841,,0,Tamil Nadu Chola_I194.png,False
11,8,Left Elbow,797,862,,0,Tamil Nadu Chola_I194.png,False
12,11,Left Wrist,896,759,,0,Tamil Nadu Chola_I194.png,False
13,1,Right Shoulder,426,761,,0,Tamil Nadu Chola_I194.png,False
14,13,Right Elbow,330,911,,0,Tamil Nadu Chola_I194.png,False
15,14,Right Wrist,320,834,,0,Tamil Nadu Chola_I194.png,True
16,13,Right Elbow,274,862,,0,Tamil Nadu Chola_I194.png,False
17,16,Right Wrist,231,800,,0,Tamil Nadu Chola_I194.png,False
18,1,Left Hip,670,956,,0,Tamil Nadu Chola_I194.png,False
19,18,Left Knee,535,969,,0,Tamil Nadu Chola_I194.png,False
20,19,Left Ankle,359,1103,,0,Tamil Nadu Chola_I194.png,False
21,1,Right Hip,522,924,,0,Tamil Nadu Chola_I194.png,False
22,21,Right Knee,469,1210,,0,Tamil Nadu Chola_I194.png,False
23,22,Right Ankle,609,1395,,0,Tamil Nadu Chola_I194.png,False
0,-1,Root,0,0,Metal sculpture of Indian god with four hands probably Vishnu,0,Tamil Nadu Chola_I195.png,True
1,0,Forehead,95,53,,0,Tamil Nadu Chola_I195.png,False
2,1,Nose,96,67,,0,Tamil Nadu Chola_I195.png,False
3,1,Mouth,95,75,,0,Tamil Nadu Chola_I195.png,False
4,1,Left Eye,105,57,,0,Tamil Nadu Chola_I195.png,False
5,1,Right Eye,86,59,,0,Tamil Nadu Chola_I195.png,False
6,1,Left Ear,114,53,,0,Tamil Nadu Chola_I195.png,False
7,1,Right Ear,79,54,,0,Tamil Nadu Chola_I195.png,False
8,1,Left Shoulder,122,86,,0,Tamil Nadu Chola_I195.png,False
9,8,Left Elbow,125,126,,0,Tamil Nadu Chola_I195.png,False
10,9,Left Wrist,127,144,,0,Tamil Nadu Chola_I195.png,True
11,8,Left Elbow,137,127,,0,Tamil Nadu Chola_I195.png,False
12,11,Left Wrist,156,123,,0,Tamil Nadu Chola_I195.png,False
13,1,Right Shoulder,58,85,,0,Tamil Nadu Chola_I195.png,False
14,13,Right Elbow,48,131,,0,Tamil Nadu Chola_I195.png,False
15,14,Right Wrist,58,139,,0,Tamil Nadu Chola_I195.png,False
16,13,Right Elbow,45,121,,0,Tamil Nadu Chola_I195.png,False
17,16,Right Wrist,25,120,,0,Tamil Nadu Chola_I195.png,False
18,1,Left Hip,107,148,,0,Tamil Nadu Chola_I195.png,False
19,18,Left Knee,151,172,,0,Tamil Nadu Chola_I195.png,False
20,19,Left Ankle,87,177,,0,Tamil Nadu Chola_I195.png,False
21,1,Right Hip,71,147,,0,Tamil Nadu Chola_I195.png,False
22,21,Right Knee,39,173,,0,Tamil Nadu Chola_I195.png,False
23,22,Right Ankle,54,233,,0,Tamil Nadu Chola_I195.png,False
0,-1,Root,0,0,Metal sculpture of Indian goddess in sitting posture probably Lakshmi,1,Tamil Nadu Chola_I195.png,True
1,0,Forehead,243,89,,1,Tamil Nadu Chola_I195.png,False
2,1,Nose,243,100,,1,Tamil Nadu Chola_I195.png,False
3,1,Mouth,244,106,,1,Tamil Nadu Chola_I195.png,False
4,1,Left Eye,251,92,,1,Tamil Nadu Chola_I195.png,False
5,1,Right Eye,238,94,,1,Tamil Nadu Chola_I195.png,False
6,1,Left Ear,259,88,,1,Tamil Nadu Chola_I195.png,False
7,1,Right Ear,234,92,,1,Tamil Nadu Chola_I195.png,False
8,1,Left Shoulder,272,117,,1,Tamil Nadu Chola_I195.png,False
9,8,Left Elbow,278,147,,1,Tamil Nadu Chola_I195.png,False
10,9,Left Wrist,266,155,,1,Tamil Nadu Chola_I195.png,False
11,1,Right Shoulder,225,116,,1,Tamil Nadu Chola_I195.png,False
12,11,Right Elbow,217,152,,1,Tamil Nadu Chola_I195.png,False
13,12,Right Wrist,212,147,,1,Tamil Nadu Chola_I195.png,False
14,1,Left Hip,257,163,,1,Tamil Nadu Chola_I195.png,False
15,14,Left Knee,254,195,,1,Tamil Nadu Chola_I195.png,False
16,15,Left Ankle,246,233,,1,Tamil Nadu Chola_I195.png,False
17,1,Right Hip,231,166,,1,Tamil Nadu Chola_I195.png,False
18,17,Right Knee,188,169,,1,Tamil Nadu Chola_I195.png,False
19,18,Right Ankle,232,186,,1,Tamil Nadu Chola_I195.png,False
0,-1,Root,0,0,Bronze sculpture of a woman in sitting posture,0,Tamil Nadu Chola_I197.png,True
1,0,Forehead,163,81,,0,Tamil Nadu Chola_I197.png,False
2,1,Nose,166,98,,0,Tamil Nadu Chola_I197.png,False
3,1,Mouth,167,105,,0,Tamil Nadu Chola_I197.png,False
4,1,Left Eye,175,85,,0,Tamil Nadu Chola_I197.png,False
5,1,Right Eye,155,88,,0,Tamil Nadu Chola_I197.png,False
6,1,Left Ear,188,75,,0,Tamil Nadu Chola_I197.png,False
7,1,Right Ear,145,79,,0,Tamil Nadu Chola_I197.png,False
8,1,Left Shoulder,212,117,,0,Tamil Nadu Chola_I197.png,False
9,8,Left Elbow,204,185,,0,Tamil Nadu Chola_I197.png,False
10,9,Left Wrist,205,239,,0,Tamil Nadu Chola_I197.png,False
11,1,Right Shoulder,130,120,,0,Tamil Nadu Chola_I197.png,False
12,11,Right Elbow,93,184,,0,Tamil Nadu Chola_I197.png,False
13,12,Right Wrist,118,173,,0,Tamil Nadu Chola_I197.png,False
14,1,Left Hip,173,217,,0,Tamil Nadu Chola_I197.png,False
15,14,Left Knee,193,255,,0,Tamil Nadu Chola_I197.png,False
16,15,Left Ankle,182,331,,0,Tamil Nadu Chola_I197.png,False
17,1,Right Hip,117,207,,0,Tamil Nadu Chola_I197.png,False
18,17,Right Knee,57,211,,0,Tamil Nadu Chola_I197.png,False
19,18,Right Ankle,124,244,,0,Tamil Nadu Chola_I197.png,False
0,-1,Root,0,0,Sculpture of Indian goddess with four hands ,0,Tamil Nadu Chola_I198.png,True
1,0,Forehead,144,76,,0,Tamil Nadu Chola_I198.png,False
2,1,Nose,145,94,,0,Tamil Nadu Chola_I198.png,False
3,1,Mouth,145,101,,0,Tamil Nadu Chola_I198.png,False
4,1,Left Eye,155,81,,0,Tamil Nadu Chola_I198.png,False
5,1,Right Eye,136,84,,0,Tamil Nadu Chola_I198.png,False
6,1,Left Shoulder,188,134,,0,Tamil Nadu Chola_I198.png,False
7,6,Left Elbow,186,183,,0,Tamil Nadu Chola_I198.png,False
8,7,Left Wrist,191,198,,0,Tamil Nadu Chola_I198.png,True
9,6,Left Elbow,210,186,,0,Tamil Nadu Chola_I198.png,False
10,9,Left Wrist,230,161,,0,Tamil Nadu Chola_I198.png,False
11,1,Right Shoulder,100,131,,0,Tamil Nadu Chola_I198.png,False
12,11,Right Elbow,105,185,,0,Tamil Nadu Chola_I198.png,False
13,12,Right Wrist,93,178,,0,Tamil Nadu Chola_I198.png,True
14,11,Right Elbow,80,183,,0,Tamil Nadu Chola_I198.png,False
15,14,Right Wrist,57,167,,0,Tamil Nadu Chola_I198.png,False
16,1,Left Hip,171,210,,0,Tamil Nadu Chola_I198.png,False
